公司编码,店铺编码,合同开始日,营业年月,销售额(减退货前销售额(税拔)),纯销售额(减退货后的销售额(税拔)),纯销售额(税入),纯销售额(17％),纯销售额(13％),纯销售额(6％),纯销售额(3％),纯销售额(0%),纯销售增值税(17%),纯销售增值税(13％),纯销售增值税(6%),纯销售增值税(3％),纯销售增值税(合計),入金1名称,入金1,入金2名称,入金2,入金3名称,入金3,入金4名称,入金4,入金5名称,入金5,入金6名称,入金6,入金7名称,入金7,入金8名称,入金8,入金9名称,入金9,入金10名称,入金10,入金-合计收入,出金1名称,出金1,出金2名称,出金2,出金3名称,出金3,出金4名称,出金4,出金5名称,出金5,出金6名称,出金6,出金7名称,出金7,出金8名称,出金8,出金9名称,出金9,出金10名称,出金10,出金-合计,现金溢缺,售价变更2-1,售价变更2-2,售价变更3-1(售价),售价变更3-2(售价),售价变更3-3(售价),售价变更3-1(进价),售价变更3-2(进价),售价变更3-3(进价),进货进价(商品),进货进价(消耗品),商品进货原价,入金预定额月合計,盘点损溢进价(不含税),月末库存进价(不含税),盘点损溢售价(不含税),月末库存售价(不含税),成本率,营业天数,服务商品进款合计,日均销售额,销售额(原价算入),纯销售额(原价算入),纯销售增值税(原价算入),进货进价(原价算入),月末库存进价(不含税)(原价算入),送信日,月初库存进价(不含税),月初库存售价(不含税),月初库存进价(不含税)(原价算入),期间销售净额,售价变更1-2,售价变更3-1(进价)（DEPT指定）,售价变更3-2(进价)（DEPT指定）,纯销售额(17％)(原价算入),纯销售额(13％)(原价算入),纯销售额(6％)(原价算入),纯销售额(3％)(原价算入),纯销售额(0％)(原价算入),纯销售增值税(17％)(原价算入),纯销售增值税(13％)(原价算入),纯销售增值税(6％)(原价算入),纯销售增值税(3％)(原价算入)
01,1956,20160304,201603,148058.83,147958.67,172856.67,142979.88,4496.79,0,0,482,24312.79,585.21,0,0,24898,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,30,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,30,21.55,0,1331.82,7699.96,385.15,0,4930.31,262.86,0,161183.19,965.66,0,120305.71,0,55201.60,0,80887.15,68.25,28,4873.90,5284.24,0,0,0,0,0,20160418,247.90,430,0,0,1696.21,4930.31,262.86,0,0,0,0,0,0,0,0,0
01,1959,20160219,201603,67639.54,67496.98,78841.30,65516,1588.58,0,0,392.40,11138.10,206.22,0,0,11344.32,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,30,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,30,40.53,0,0,6573.72,163.62,0,4252.56,111.36,0,43650.98,949.49,0,71313.95,0,40333.75,0,59261.18,68.06,31,13646.12,2177.32,0,0,0,0,0,20160418,46818.16,67761.56,0,0,464.63,4252.56,111.36,0,0,0,0,0,0,0,0,0
01,1960,20160331,201603,4218.59,4211.84,4923.61,4111.40,100.44,0,0,0,698.71,13.06,0,0,711.77,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0.20,0,541.74,220.63,34.81,0,136.26,24.17,0,50642.74,3279.15,0,1927.30,0,47565.24,0,68508.10,69.43,1,0,4211.84,0,0,0,0,0,20160418,0,0,0,0,50.71,136.26,24.17,0,0,0,0,0,0,0,0,0
01,1962,20160229,201603,143755.94,143643.33,167779.70,139072.85,3819.38,0,0,751.10,23638.15,498.22,0,0,24136.37,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-10.40,0,1674.56,9821.26,318.60,0,6286.98,217.03,0,112459,2101.52,0,118519.90,0,42175.91,0,61910.05,68.12,31,473.90,4633.66,0,0,0,0,0,20160418,34192.67,49284.89,0,0,1163.84,6286.98,217.03,0,0,0,0,0,0,0,0,0
01,1963,20160330,201603,16802.40,16771.04,19599.30,16216.71,554.33,0,0,0,2755.99,72.27,0,0,2828.26,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-11.30,0,1727.30,380.02,28.88,0,233.57,19.93,0,64793.30,2458.30,0,9618.70,0,52958.53,0,76747.93,69,2,0,8385.52,0,0,0,0,0,20160418,0,0,0,0,31.86,233.57,19.93,0,0,0,0,0,0,0,0,0
01,1967,20160301,201603,86274.93,86191.36,100728.10,84058.54,1901.02,0,0,231.80,14289.66,247.08,0,0,14536.74,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-5.90,0,3413.36,1068.26,197.06,0,681.78,137.69,0,144052.50,3655.15,0,71835.30,0,83087.85,0,118924.93,69.87,7,0,12313.05,0,0,0,0,0,20160418,0,0,0,0,708.93,681.78,137.69,0,0,0,0,0,0,0,0,0
01,1968,20160309,201603,73069.43,72865.44,85077.10,70011.28,2436.06,0,0,418.10,11894.32,317.34,0,0,12211.66,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-9.51,0,859.84,4840.88,245.16,0,3098.79,169.28,0,111239.56,3879.66,0,56555.70,0,57581.29,0,83387.45,69.05,23,2099.31,3168.06,0,0,0,0,0,20160418,0,0,0,0,624.91,3098.79,169.28,0,0,0,0,0,0,0,0,0
01,1970,20160327,201603,30050.85,30028.72,35085.51,29087.70,871.92,0,0,69.10,4943.31,113.48,0,0,5056.79,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,11.20,0,1612.30,4061.71,74.26,0,2601.51,51.77,0,94351.19,1442.76,0,26928.80,0,70586.57,0,101256.44,69.71,6,8107.60,5004.79,0,0,0,0,0,20160418,0,0,0,0,243.04,2601.51,51.77,0,0,0,0,0,0,0,0,0
01,1973,20160328,201603,8508.68,8501.84,9930.19,8266.94,181.90,0,0,53,1404.75,23.60,0,0,1428.35,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,2.79,0,1077.46,4840.29,13.75,0,3082.74,9.54,0,61367.38,2889.92,0,7514.20,0,52106.80,0,75072.65,69.41,4,607.70,2125.46,0,0,0,0,0,20160418,0,0,0,0,92.07,3082.74,9.54,0,0,0,0,0,0,0,0,0
01,1976,20160325,201603,44248.19,44170.34,51531.93,42208.71,1452.13,0,0,509.50,7172.62,188.97,0,0,7361.59,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,13.50,0,2434.05,2040.83,73.67,0,1307.18,50.88,0,88079.64,1751.54,0,37050.50,0,56161.07,0,81309.19,69.07,7,218.80,6310.05,0,0,0,0,0,20160418,0,0,0,0,147.25,1307.18,50.88,0,0,0,0,0,0,0,0,0
01,5201,20150501,201603,15564.27,15486.83,18102.20,15371.24,23.89,0,0,91.70,2612.26,3.11,0,0,2615.37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,2358.66,0,0,1575.78,0,0,10153.58,0,0,18158.40,886.02,24676.82,1290.51,35942.34,68.66,31,0,499.58,0,0,0,0,0,20160418,27542.45,39986.19,0,57219.92,17.01,1575.78,0,0,0,0,0,0,0,0,0,0
01,6013,20140603,201603,265501.07,265297.72,309320.80,249420.61,12508.21,0,0,3368.90,42394.59,1628.49,0,0,44023.08,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,6445,,0,,0,,0,,0,,0,,0,6445,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-1393.80,0,0,11919.63,268.57,0,7715.13,184.08,0,187721.65,2064.27,0,153856.10,-10.73,91628.49,-15.66,133676.60,68.54,31,0,8557.99,0,0,0,0,0,20160418,92222.44,133844.65,0,661597.06,2462.34,7715.13,184.08,0,0,0,0,0,0,0,0,0
01,6015,20150901,201603,230924.24,230824.85,269631.42,224805.83,4670.52,0,0,1348.50,38198.39,608.18,0,0,38806.57,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,5156.90,,0,,0,,0,,0,,0,,0,5156.90,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,19.99,0,0,14533.30,201.79,0,9339.16,133.22,0,160294.21,2153.05,0,91313.20,4013.77,62225.01,6079.21,94245.19,66.02,31,500,7445.96,0,0,0,0,0,20160418,68090.38,103258.29,0,329537.13,2137.70,9339.16,133.22,0,0,0,0,0,0,0,0,0
01,6017,20130808,201603,78769.47,78536.53,91791,76676.65,1741.08,0,0,118.80,13028.05,226.42,0,0,13254.47,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,2490,,0,,0,,0,,0,,0,,0,2490,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-92.60,0,0,6871.01,97.93,0,4364.27,65.86,0,51476.70,562.63,0,52979.30,1654.89,49471.15,2460.71,73560.31,67.25,31,0,2533.44,0,0,0,0,0,20160418,57012.17,84710.96,0,170592.44,852.25,4364.27,65.86,0,0,0,0,0,0,0,0,0
01,6021,20130409,201603,109861.99,109850.19,128280.70,105451.82,3922.87,0,0,475.50,17920.78,509.73,0,0,18430.51,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,13015,,0,,0,,0,,0,,0,,0,13015,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,49.90,,0,,0,,0,,0,,0,,0,49.90,-190.10,0,0,8657.57,548.83,0,5650.31,368.10,0,77807.07,1118.96,0,66940.80,-480.26,55218.97,-716.08,82332.94,67.07,31,0,3543.55,0,0,0,0,0,20160418,56142.04,83506.56,0,246376.43,845.71,5650.31,368.10,0,0,0,0,0,0,0,0,0
01,6022,20130528,201603,316588.44,314006.31,366477.87,302249.18,8535.33,0,0,3221.80,51359.49,1112.07,0,0,52471.56,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,66796.40,,0,,0,,0,,0,,0,,0,66796.40,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-954.73,0,0,11635.09,567.99,0,7494.55,387.09,0,238750.60,2701.65,0,279155,17906.92,122176.42,26276.36,179279.95,68.15,31,0,10129.24,0,0,0,0,0,20160418,122910.27,180192.07,0,735915.16,2556,7494.55,387.09,0,0,0,0,0,0,0,0,0
01,6024,20130730,201603,140009.02,139554.39,162781.21,133096.69,4658.60,0,0,1799.10,22620.32,606.50,0,0,23226.82,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,44018,,0,,0,,0,,0,,0,,0,44018,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-94.90,0,0,9735.88,664.36,0,6292.90,450.44,0,98317.44,2150.12,0,121082.20,6958.77,74000.73,10264.34,109152.71,67.80,31,100,4501.75,0,0,0,0,0,20160418,83227.25,122298.24,0,351888.90,1704.76,6292.90,450.44,0,0,0,0,0,0,0,0,0
01,6025,20150401,201603,161966.61,161617.25,188611.30,155030.13,5027.82,0,0,1559.30,26339.97,654.08,0,0,26994.05,,0,,0,,0,其他收入,41010,,0,,0,,0,,0,,0,,0,41010,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-38.90,0,0,11920.67,214.06,0,7582.34,145.56,0,120124.38,727.01,0,131724.10,-327.44,68975.30,-481.55,101439.93,68,31,1800,5213.46,0,0,0,0,0,20160418,63796.10,92600.50,0,429688.04,1410.50,7582.34,145.56,0,0,0,0,0,0,0,0,0
01,6027,20160301,201603,209703.18,209357,244226.70,199168.46,7844.24,0,0,2344.30,33848.64,1021.06,0,0,34869.70,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,9545,,0,,0,,0,,0,,0,,0,9545,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,3,0,0,10586.84,288.74,0,6701.05,196.72,0,150325.20,843.74,0,97885.90,0,92911.67,0,136383.90,68.13,31,300,6753.45,0,0,0,0,0,20160418,94904.77,140762.53,0,0,1224.42,6701.05,196.72,0,0,0,0,0,0,0,0,0
01,6028,20150801,201603,163417.29,163204.96,190693.93,157186.12,5937.64,0,0,81.20,26716.91,772.06,0,0,27488.97,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,19445,,0,,0,,0,,0,,0,,0,19445,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,58.58,0,0,10908.15,677.01,0,7064.17,450.14,0,108539.87,1919.84,0,94503.60,3553.03,71636.95,5343.32,107733.16,66.49,31,0,5264.68,0,0,0,0,0,20160418,82099.34,123263.96,0,423924.18,1547.41,7064.17,450.14,0,0,0,0,0,0,0,0,0
01,6029,20160301,201603,169829.54,169019.86,197382.40,162326.19,5907.37,0,0,786.30,27593.31,769.23,0,0,28362.54,废纸箱收入,0,废油收入,0,公用电话费收入,25,其他收入,33740,,0,,0,,0,,0,,0,,0,33765,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-197.68,0,0,8887.58,440.89,0,5773.37,298.66,0,131774.78,892.90,0,147073.90,0,91781.53,0,135499.70,67.74,31,100,5452.25,0,0,0,0,0,20160418,80468.14,118771.28,0,0,2234.67,5773.37,298.66,0,0,0,0,0,0,0,0,0
01,6030,20140529,201603,78796.96,78518.14,91511.81,74536.30,2520.24,0,0,1461.60,12665.61,328.06,0,0,12993.67,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,10015,,0,,0,,0,,0,,0,,0,10015,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-66.21,0,0,6121.49,183.23,0,3965.43,125.09,0,51314.94,2421.99,0,65257.10,2325.13,75544.97,3405.56,110649.05,68.27,31,300,2532.84,0,0,0,0,0,20160418,84230.53,123228.19,0,194949.32,695.29,3965.43,125.09,0,0,0,0,0,0,0,0,0
01,6031,20140626,201603,83189.05,82908.83,96578.16,77892.74,3306.69,0,0,1709.40,13238.82,430.51,0,0,13669.33,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,4975,,0,,0,,0,,0,,0,,0,4975,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-163.43,0,0,5308.78,585.93,0,3432.40,397.73,0,57753.81,1829.83,0,46599.70,905.13,69927.88,1333.39,103014.03,67.88,31,0,2674.48,0,0,0,0,0,20160418,72838.02,107174.79,0,211246,1430.52,3432.40,397.73,0,0,0,0,0,0,0,0,0
01,1830,20141226,201603,123931.21,123664.31,144411.20,120096.23,2594.28,0,0,973.80,20408.37,338.52,0,0,20746.89,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,79.94,0,0,4594.87,354.02,0,2923.28,258.51,0,58786.20,768.14,30803.42,133488.50,0,157381.78,0,215538.33,73.02,31,22803.56,3989.17,0,0,0,0,0,20160418,161718.86,221843.57,0,0,1340.92,2923.28,258.51,0,0,0,0,0,0,0,0,0
01,1831,20141231,201603,62269.16,62184.54,72631.50,60894.68,763.76,0,0,526.10,10347.62,99.34,0,0,10446.96,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,176.42,0,0,3786.76,168.91,0,2441.01,123.14,0,34802.45,312.50,17911.73,53062,-45.40,73975.17,-62.28,101469.99,72.90,31,1817.18,2005.95,0,0,0,0,0,20160418,69247.57,94896.34,0,180441.56,632.94,2441.01,123.14,0,0,0,0,0,0,0,0,0
01,1835,20141231,201603,88017.74,87818.08,102563.90,85323.99,1825.39,0,0,668.70,14507.71,238.11,0,0,14745.82,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,66.86,0,0,5468.82,204.78,0,3504.45,138.35,0,60049.61,1045.47,0,92011.06,0,79485.63,0,117655.57,67.56,31,10838.40,2832.84,0,0,0,0,0,20160418,82320.20,121683.46,0,0,1031.11,3504.45,138.35,0,0,0,0,0,0,0,0,0
01,1837,20141231,201603,20099.79,20038.85,23311.70,18979.18,369.47,0,0,690.20,3224.82,48.03,0,0,3272.85,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,其他杂费,30,,0,,0,,0,,0,,0,,0,30,44.30,0,0,4558.70,95.99,0,2937.97,67.33,0,15907.94,334.53,0,19983,2589.50,54152.80,3691.79,77204.42,70.14,31,1786.70,646.41,0,0,0,0,0,20160418,58239.60,83426.71,0,64150.49,515.73,2937.97,67.33,0,0,0,0,0,0,0,0,0
01,1839,20150228,201603,166778.65,166736,194661.10,161214.28,4046.62,0,0,1475.10,27397.72,527.38,0,0,27925.10,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,68.53,0,0,8876.24,514.10,0,5641.69,371.69,0,94045.96,1348.49,21686.93,155779.40,-191.65,117769.93,-265.07,162891.08,72.30,31,28349.17,5378.58,0,0,0,0,0,20160418,126328.24,172914.53,0,557526.89,906.54,5641.69,371.69,0,0,0,0,0,0,0,0,0
01,1840,20150130,201603,117949.64,117681.73,137351.73,114189.18,2061.15,0,0,1431.40,19401.85,268.15,0,0,19670,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-59.77,0,0,8628.85,362.38,0,5492.25,267.84,0,59833.87,305.13,38077.11,156915.90,1576.47,106755.73,2132.87,144434.31,73.91,31,62913.54,3796.18,0,0,0,0,0,20160418,104268.59,141496.26,0,484738.68,1193.59,5492.25,267.84,0,0,0,0,0,0,0,0,0
01,1841,20150521,201603,85987.95,85566.91,99934.70,82731.97,2369.34,0,0,465.60,14059.53,308.26,0,0,14367.79,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,25.80,0,0,3066.59,147.65,0,1930.68,108.02,0,36431.15,461.61,21842.88,95721.20,0,69040.63,0,94369.76,73.16,31,34472.10,2760.22,0,0,0,0,0,20160418,75776.11,103708.13,0,0,414.65,1930.68,108.02,0,0,0,0,0,0,0,0,0
01,1842,20150206,201603,144265.74,144190,168282.03,138290.14,4578.86,0,0,1321,23494.59,597.44,0,0,24092.03,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,40,,0,,0,,0,,0,,0,,0,40,-236.12,0,0,6774.64,240.51,0,4405.31,171.89,0,71462.04,1176.17,24952.62,124447.80,-1978.51,142739,-2768.48,199731.34,71.47,31,289.10,4651.29,0,0,0,0,0,20160418,152430.36,213517.81,0,406300.51,785.57,4405.31,171.89,0,0,0,0,0,0,0,0,0
01,1843,20150126,201603,114535.67,114052.60,133296.56,111716.15,1970.25,0,0,366.20,18987.61,256.35,0,0,19243.96,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,347.68,0,0,6927.24,249.43,0,4440.89,182.33,0,59602.43,861.61,38736.61,124067.70,0,120138.30,0,164342.49,73.10,31,26736.97,3679.12,0,0,0,0,0,20160418,110960.85,152487.46,0,0,1166.71,4440.89,182.33,0,0,0,0,0,0,0,0,0
01,1845,20150213,201603,96142.35,96077.24,112200.41,93793.91,1381.93,0,0,901.40,15943.30,179.87,0,0,16123.17,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,30,,0,,0,,0,,0,,0,,0,30,-2.41,0,0,5353.85,305.43,0,3400.92,222.20,0,55851.21,575.73,9473.88,88556.80,-590.56,142776.54,-811.76,196255.60,72.75,31,451.20,3099.27,0,0,0,0,0,20160418,150326.93,206081.44,0,247831.75,1128.26,3400.92,222.20,0,0,0,0,0,0,0,0,0
01,1846,20150228,201603,118355.48,118304.01,138029.82,114185.74,2453.97,0,0,1664.30,19406.18,319.63,0,0,19725.81,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,103.69,0,0,4110.76,175.49,0,2634.46,128.86,0,61456.61,505.46,25688.27,124422.20,-2581.89,140271.80,-3516.37,191040.92,73.43,31,32414.01,3816.26,0,0,0,0,0,20160418,139712.23,189439.28,0,398148.71,1009.68,2634.46,128.86,0,0,0,0,0,0,0,0,0
01,1847,20150228,201603,69584.59,69567.49,81202.80,66966.67,1957.92,0,0,642.90,11379.93,255.38,0,0,11635.31,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,30,-20.50,0,0,4055.48,186.34,0,2584.90,139.03,0,39586.90,498.30,12515.33,58300.30,-5139.11,75397.74,-6888.21,101059.33,74.61,31,6612.50,2244.11,0,0,0,0,0,20160418,72716.59,97057.56,0,218459,1196.91,2584.90,139.03,0,0,0,0,0,0,0,0,0
01,1848,20150319,201603,237956.77,237349.63,277487.91,232260.55,5089.08,0,0,0,39474.48,663.80,0,0,40138.28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,309.70,0,0,12551.43,432.41,0,7856.36,292.96,0,170730.44,1769.40,0,166130.63,3594.76,36507.55,5306.05,53886.95,67.75,31,457.20,7656.44,0,0,0,0,0,20160418,38215.08,56322.14,0,701714.86,5286.97,7856.36,292.96,0,0,0,0,0,0,0,0,0
01,1849,20150228,201603,167897.25,167870.64,195992.50,162457.09,3946.85,0,0,1466.70,27608.21,513.65,0,0,28121.86,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-58.77,0,0,7176.90,366.68,0,4720.80,261.77,0,89242.29,962.73,32759.18,126593.60,450.33,108292.85,630.83,151698.49,71.39,31,4337.60,5415.18,0,0,0,0,0,20160418,111880.38,156848.54,0,293410.27,728.04,4720.80,261.77,0,0,0,0,0,0,0,0,0
01,1850,20150324,201603,333662.61,333306.81,389203.01,319229.16,12549.65,0,0,1528,54259.65,1636.55,0,0,55896.20,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,85.89,0,0,5012.16,528.80,0,3209.72,365.61,0,232937.58,2500.03,0,260435.90,0,78105.36,0,112963.37,69.14,31,10135.10,10751.83,0,0,0,0,0,20160418,76589.53,109873.67,0,0,2267.29,3209.72,365.61,0,0,0,0,0,0,0,0,0
01,1851,20150428,201603,284520.02,284180.02,331554.10,262559.96,21196.76,0,0,423.30,44604.64,2769.44,0,0,47374.08,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-15.62,0,0,5409.91,1556.14,0,3436.40,1059.42,0,190893.25,2422.39,0,128262.88,-1433.16,59420.12,-2105.10,87279.33,68.08,27,11989.90,10525.19,0,0,0,0,0,20160418,64568.15,94940.87,0,715523.23,2100.27,3436.40,1059.42,0,0,0,0,0,0,0,0,0
01,1852,20150416,201603,69432.66,69363.16,81043.70,67464.25,1631.11,0,0,267.80,11467.75,212.79,0,0,11680.54,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-55.28,0,0,4259.58,553.87,0,2745.42,374.47,0,50688.71,720.75,0,98053.30,-204.72,47707.51,-302.79,70560.09,67.61,31,36597.18,2237.52,0,0,0,0,0,20160418,46471.77,68634.66,0,186358.17,1182,2745.42,374.47,0,0,0,0,0,0,0,0,0
01,1856,20150325,201603,193859.55,193529.95,225921.40,186586.15,5327.40,0,0,1616.40,31699.25,692.20,0,0,32391.45,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,224.42,0,0,6988.70,729.38,0,4491.19,491.97,0,162475.02,1537.13,0,146837.40,0,139099.53,0,206221.86,67.45,31,8400,6242.90,0,0,0,0,0,20160418,111453.66,164943.04,0,0,2067.55,4491.19,491.97,0,0,0,0,0,0,0,0,0
01,1857,20150511,201603,204583.85,204277.97,238600.68,199519.96,3151.09,0,0,1606.92,33912.60,410.11,0,0,34322.71,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,489.57,0,0,2663.62,387.19,0,1740.09,290.55,0,104270.91,200.86,49976.17,271223.50,0,135621.71,0,180742.19,75.04,31,99058.27,6589.61,0,0,0,0,0,20160418,134395.11,177520.53,0,0,445.71,1740.09,290.55,0,0,0,0,0,0,0,0,0
01,8018,20140926,201603,85199.49,85134.55,99043.10,80383.73,1896.12,0,0,2854.70,13662.27,246.28,0,0,13908.55,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-127.20,0,0,3683.50,469,0,2332.39,327.78,0,56711.10,197.26,0,70347.70,-3245.91,49560.13,-4644.20,70909.79,69.89,31,0,2746.28,0,0,0,0,0,20160418,51388.03,73349.02,0,226598.93,785.21,2332.39,327.78,0,0,0,0,0,0,0,0,0
01,8019,20141228,201603,63018.07,62893.43,73361.10,60114.28,1961.25,0,0,817.90,10213.02,254.65,0,0,10467.67,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,7.22,0,0,2834.50,159.35,0,1874.24,108.15,0,44104.39,536.91,0,54511.90,0,43139.35,0,63564.83,67.87,31,100,2028.82,0,0,0,0,0,20160418,43089.47,63053.82,0,0,298.16,1874.24,108.15,0,0,0,0,0,0,0,0,0
